product_0,product_1,reactant_0,reactant_1,reaction
C#CC#CC=O,[C]#CC#CC#N,[C]#CC#CC=O,C#CC#CC#N,rxn_15135
C#CC#CC=O,O=[C]C#CC#N,[C]#CC#CC=O,O=CC#CC#N,rxn_15136
C#CC#CC=O,[N]=c1onno1,[C]#CC#CC=O,N=c1onno1,rxn_15137
C#CC#CC=O,O=C1[N]N=NO1,[C]#CC#CC=O,O=c1onn[nH]1,rxn_15138
C#CC#CC=O,O=C1ON=[C]O1,[C]#CC#CC=O,O=c1onco1,rxn_15139
C#CC#CC=O,[O]c1nonn1,[C]#CC#CC=O,Oc1nonn1,rxn_15140
C#CC#CC=O,[C]#CC(F)(F)F,[C]#CC#CC=O,C#CC(F)(F)F,rxn_15141
C#CC#CC=O,O=[C]C(F)(F)F,[C]#CC#CC=O,O=CC(F)(F)F,rxn_15142
C#CC#CC=O,O=[C]C(Cl)(Cl)Cl,[C]#CC#CC=O,O=CC(Cl)(Cl)Cl,rxn_15143
C#CC#CC=O,O=[C]C(Br)(Br)Br,[C]#CC#CC=O,O=CC(Br)(Br)Br,rxn_15144
CC,[CH3],C[CH2],C,rxn_15145
CC,[NH2],C[CH2],N,rxn_15146
CC,[OH],C[CH2],O,rxn_15147
CC,[C]#C,C[CH2],C#C,rxn_15148
CC,[C]#N,C[CH2],C#N,rxn_15149
CC,[CH]=O,C[CH2],C=O,rxn_15150
CC,C[O],C[CH2],CO,rxn_15151
CC,[CH2]O,C[CH2],CO,rxn_15152
CC,C#C[CH2],C[CH2],C#CC,rxn_15153
CC,[C]#CC,C[CH2],C#CC,rxn_15154
CC,[CH2]C#N,C[CH2],CC#N,rxn_15155
CC,[CH2]C=O,C[CH2],CC=O,rxn_15156
CC,C[C]=O,C[CH2],CC=O,rxn_15157
CC,[NH]C=O,C[CH2],NC=O,rxn_15158
CC,N[C]=O,C[CH2],NC=O,rxn_15159
CC,[CH]1CO1,C[CH2],C1CO1,rxn_15160
CC,[C]#CC#C,C[CH2],C#CC#C,rxn_15161
CC,[C]#CC#N,C[CH2],C#CC#N,rxn_15162
CC,C#C[C]=O,C[CH2],C#CC=O,rxn_15163
CC,[C]#CC=O,C[CH2],C#CC=O,rxn_15164
CC,O=[C]C#N,C[CH2],O=CC#N,rxn_15165
CC,O=[C]C=O,C[CH2],O=CC=O,rxn_15166
CC,[O]CC#N,C[CH2],OCC#N,rxn_15167
CC,O[CH]C#N,C[CH2],OCC#N,rxn_15168
CC,N#C[CH]C#N,C[CH2],N#CCC#N,rxn_15169
CC,O1C=[C]N=N1,C[CH2],c1cnno1,rxn_15170
CC,O1[C]=CN=N1,C[CH2],c1cnno1,rxn_15171
CC,[C]1=NOC=N1,C[CH2],c1ncno1,rxn_15172
CC,C1=NO[C]=N1,C[CH2],c1ncno1,rxn_15173
CC,O1C=NN=[C]1,C[CH2],o1cnnc1,rxn_15174
CC,O1[C]=NN=N1,C[CH2],c1nnno1,rxn_15175
CC,N1=C[C]=NO1,C[CH2],c1cnon1,rxn_15176
CC,O1N=N[C]=N1,C[CH2],n1ncno1,rxn_15177
CC,[C]#CC(=O)C#N,C[CH2],C#CC(=O)C#N,rxn_15178
CC,O=C(C#N)[C]=O,C[CH2],O=C(C#N)C=O,rxn_15179
CC,[C]#CC#CC#N,C[CH2],C#CC#CC#N,rxn_15180
CC,O=[C]C#CC#N,C[CH2],O=CC#CC#N,rxn_15181
CC,[N]=c1onno1,C[CH2],N=c1onno1,rxn_15182
CC,O=C1[N]N=NO1,C[CH2],O=c1onn[nH]1,rxn_15183
CC,O=C1ON=[C]O1,C[CH2],O=c1onco1,rxn_15184
CC,[O]c1nonn1,C[CH2],Oc1nonn1,rxn_15185
CC,[C]#CC(F)(F)F,C[CH2],C#CC(F)(F)F,rxn_15186
CC,O=[C]C(F)(F)F,C[CH2],O=CC(F)(F)F,rxn_15187
CC,O=[C]C(Cl)(Cl)Cl,C[CH2],O=CC(Cl)(Cl)Cl,rxn_15188
CC,O=[C]C(Br)(Br)Br,C[CH2],O=CC(Br)(Br)Br,rxn_15189
CC#N,[CH3],[CH2]C#N,C,rxn_15190
C=C=N,[CH3],C=C=[N],C,rxn_15191
CC#N,[NH2],[CH2]C#N,N,rxn_15192
C=C=N,[NH2],C=C=[N],N,rxn_15193
CC#N,[OH],[CH2]C#N,O,rxn_15194
C=C=N,[OH],C=C=[N],O,rxn_15195
CC#N,[C]#C,[CH2]C#N,C#C,rxn_15196
C=C=N,[C]#C,C=C=[N],C#C,rxn_15197
CC#N,[C]#N,[CH2]C#N,C#N,rxn_15198
C=C=N,[C]#N,C=C=[N],C#N,rxn_15199
CC#N,[CH]=O,[CH2]C#N,C=O,rxn_15200
C=C=N,[CH]=O,C=C=[N],C=O,rxn_15201
CC#N,C[O],[CH2]C#N,CO,rxn_15202
CC#N,[CH2]O,[CH2]C#N,CO,rxn_15203
C=C=N,C[O],C=C=[N],CO,rxn_15204
C=C=N,[CH2]O,C=C=[N],CO,rxn_15205
CC#N,C#C[CH2],[CH2]C#N,C#CC,rxn_15206
CC#N,[C]#CC,[CH2]C#N,C#CC,rxn_15207
C=C=N,C#C[CH2],C=C=[N],C#CC,rxn_15208
C=C=N,[C]#CC,C=C=[N],C#CC,rxn_15209
C=C=N,[CH2]C#N,C=C=[N],CC#N,rxn_15210
CC#N,[CH2]C=O,[CH2]C#N,CC=O,rxn_15211
CC#N,C[C]=O,[CH2]C#N,CC=O,rxn_15212
C=C=N,[CH2]C=O,C=C=[N],CC=O,rxn_15213
C=C=N,C[C]=O,C=C=[N],CC=O,rxn_15214
CC#N,[NH]C=O,[CH2]C#N,NC=O,rxn_15215
CC#N,N[C]=O,[CH2]C#N,NC=O,rxn_15216
C=C=N,[NH]C=O,C=C=[N],NC=O,rxn_15217
C=C=N,N[C]=O,C=C=[N],NC=O,rxn_15218
CC#N,[CH]1CO1,[CH2]C#N,C1CO1,rxn_15219
C=C=N,[CH]1CO1,C=C=[N],C1CO1,rxn_15220
CC#N,[C]#CC#C,[CH2]C#N,C#CC#C,rxn_15221
C=C=N,[C]#CC#C,C=C=[N],C#CC#C,rxn_15222
CC#N,[C]#CC#N,[CH2]C#N,C#CC#N,rxn_15223
C=C=N,[C]#CC#N,C=C=[N],C#CC#N,rxn_15224
CC#N,C#C[C]=O,[CH2]C#N,C#CC=O,rxn_15225
CC#N,[C]#CC=O,[CH2]C#N,C#CC=O,rxn_15226
C=C=N,C#C[C]=O,C=C=[N],C#CC=O,rxn_15227
C=C=N,[C]#CC=O,C=C=[N],C#CC=O,rxn_15228
CC#N,O=[C]C#N,[CH2]C#N,O=CC#N,rxn_15229
C=C=N,O=[C]C#N,C=C=[N],O=CC#N,rxn_15230
CC#N,O=[C]C=O,[CH2]C#N,O=CC=O,rxn_15231
C=C=N,O=[C]C=O,C=C=[N],O=CC=O,rxn_15232
CC#N,[O]CC#N,[CH2]C#N,OCC#N,rxn_15233
CC#N,O[CH]C#N,[CH2]C#N,OCC#N,rxn_15234
C=C=N,[O]CC#N,C=C=[N],OCC#N,rxn_15235
C=C=N,O[CH]C#N,C=C=[N],OCC#N,rxn_15236
CC#N,N#C[CH]C#N,[CH2]C#N,N#CCC#N,rxn_15237
C=C=N,N#C[CH]C#N,C=C=[N],N#CCC#N,rxn_15238
CC#N,O1C=[C]N=N1,[CH2]C#N,c1cnno1,rxn_15239
CC#N,O1[C]=CN=N1,[CH2]C#N,c1cnno1,rxn_15240
C=C=N,O1C=[C]N=N1,C=C=[N],c1cnno1,rxn_15241
C=C=N,O1[C]=CN=N1,C=C=[N],c1cnno1,rxn_15242
CC#N,[C]1=NOC=N1,[CH2]C#N,c1ncno1,rxn_15243
CC#N,C1=NO[C]=N1,[CH2]C#N,c1ncno1,rxn_15244
C=C=N,[C]1=NOC=N1,C=C=[N],c1ncno1,rxn_15245
C=C=N,C1=NO[C]=N1,C=C=[N],c1ncno1,rxn_15246
CC#N,O1C=NN=[C]1,[CH2]C#N,o1cnnc1,rxn_15247
C=C=N,O1C=NN=[C]1,C=C=[N],o1cnnc1,rxn_15248
CC#N,O1[C]=NN=N1,[CH2]C#N,c1nnno1,rxn_15249
C=C=N,O1[C]=NN=N1,C=C=[N],c1nnno1,rxn_15250
CC#N,N1=C[C]=NO1,[CH2]C#N,c1cnon1,rxn_15251
C=C=N,N1=C[C]=NO1,C=C=[N],c1cnon1,rxn_15252
CC#N,O1N=N[C]=N1,[CH2]C#N,n1ncno1,rxn_15253
C=C=N,O1N=N[C]=N1,C=C=[N],n1ncno1,rxn_15254
CC#N,[C]#CC(=O)C#N,[CH2]C#N,C#CC(=O)C#N,rxn_15255
C=C=N,[C]#CC(=O)C#N,C=C=[N],C#CC(=O)C#N,rxn_15256
CC#N,O=C(C#N)[C]=O,[CH2]C#N,O=C(C#N)C=O,rxn_15257
C=C=N,O=C(C#N)[C]=O,C=C=[N],O=C(C#N)C=O,rxn_15258
CC#N,[C]#CC#CC#N,[CH2]C#N,C#CC#CC#N,rxn_15259
C=C=N,[C]#CC#CC#N,C=C=[N],C#CC#CC#N,rxn_15260
CC#N,O=[C]C#CC#N,[CH2]C#N,O=CC#CC#N,rxn_15261
C=C=N,O=[C]C#CC#N,C=C=[N],O=CC#CC#N,rxn_15262
CC#N,[N]=c1onno1,[CH2]C#N,N=c1onno1,rxn_15263
C=C=N,[N]=c1onno1,C=C=[N],N=c1onno1,rxn_15264
CC#N,O=C1[N]N=NO1,[CH2]C#N,O=c1onn[nH]1,rxn_15265
C=C=N,O=C1[N]N=NO1,C=C=[N],O=c1onn[nH]1,rxn_15266
CC#N,O=C1ON=[C]O1,[CH2]C#N,O=c1onco1,rxn_15267
C=C=N,O=C1ON=[C]O1,C=C=[N],O=c1onco1,rxn_15268
CC#N,[O]c1nonn1,[CH2]C#N,Oc1nonn1,rxn_15269
C=C=N,[O]c1nonn1,C=C=[N],Oc1nonn1,rxn_15270
CC#N,[C]#CC(F)(F)F,[CH2]C#N,C#CC(F)(F)F,rxn_15271
C=C=N,[C]#CC(F)(F)F,C=C=[N],C#CC(F)(F)F,rxn_15272
CC#N,O=[C]C(F)(F)F,[CH2]C#N,O=CC(F)(F)F,rxn_15273
C=C=N,O=[C]C(F)(F)F,C=C=[N],O=CC(F)(F)F,rxn_15274
CC#N,O=[C]C(Cl)(Cl)Cl,[CH2]C#N,O=CC(Cl)(Cl)Cl,rxn_15275
C=C=N,O=[C]C(Cl)(Cl)Cl,C=C=[N],O=CC(Cl)(Cl)Cl,rxn_15276
CC#N,O=[C]C(Br)(Br)Br,[CH2]C#N,O=CC(Br)(Br)Br,rxn_15277
C=C=N,O=[C]C(Br)(Br)Br,C=C=[N],O=CC(Br)(Br)Br,rxn_15278
N=c1onco1,[CH3],N=C1ON=[C]O1,C,rxn_15279
[NH-]C1O[N+]#CO1,[CH3],[NH-][C]1O[N+]#CO1,C,rxn_15280
N=c1onco1,[NH2],N=C1ON=[C]O1,N,rxn_15281
[NH-]C1O[N+]#CO1,[NH2],[NH-][C]1O[N+]#CO1,N,rxn_15282
N=c1onco1,[OH],N=C1ON=[C]O1,O,rxn_15283
[NH-]C1O[N+]#CO1,[OH],[NH-][C]1O[N+]#CO1,O,rxn_15284
N=c1onco1,[C]#C,N=C1ON=[C]O1,C#C,rxn_15285
[NH-]C1O[N+]#CO1,[C]#C,[NH-][C]1O[N+]#CO1,C#C,rxn_15286
N=c1onco1,[C]#N,N=C1ON=[C]O1,C#N,rxn_15287
[NH-]C1O[N+]#CO1,[C]#N,[NH-][C]1O[N+]#CO1,C#N,rxn_15288
N=c1onco1,[CH]=O,N=C1ON=[C]O1,C=O,rxn_15289
[NH-]C1O[N+]#CO1,[CH]=O,[NH-][C]1O[N+]#CO1,C=O,rxn_15290
N=c1onco1,C[O],N=C1ON=[C]O1,CO,rxn_15291
N=c1onco1,[CH2]O,N=C1ON=[C]O1,CO,rxn_15292
[NH-]C1O[N+]#CO1,C[O],[NH-][C]1O[N+]#CO1,CO,rxn_15293
[NH-]C1O[N+]#CO1,[CH2]O,[NH-][C]1O[N+]#CO1,CO,rxn_15294
N=c1onco1,C#C[CH2],N=C1ON=[C]O1,C#CC,rxn_15295
N=c1onco1,[C]#CC,N=C1ON=[C]O1,C#CC,rxn_15296
[NH-]C1O[N+]#CO1,C#C[CH2],[NH-][C]1O[N+]#CO1,C#CC,rxn_15297
[NH-]C1O[N+]#CO1,[C]#CC,[NH-][C]1O[N+]#CO1,C#CC,rxn_15298
N=c1onco1,[CH2]C#N,N=C1ON=[C]O1,CC#N,rxn_15299
[NH-]C1O[N+]#CO1,[CH2]C#N,[NH-][C]1O[N+]#CO1,CC#N,rxn_15300
N=c1onco1,[CH2]C=O,N=C1ON=[C]O1,CC=O,rxn_15301
N=c1onco1,C[C]=O,N=C1ON=[C]O1,CC=O,rxn_15302
[NH-]C1O[N+]#CO1,[CH2]C=O,[NH-][C]1O[N+]#CO1,CC=O,rxn_15303
[NH-]C1O[N+]#CO1,C[C]=O,[NH-][C]1O[N+]#CO1,CC=O,rxn_15304
N=c1onco1,[NH]C=O,N=C1ON=[C]O1,NC=O,rxn_15305
N=c1onco1,N[C]=O,N=C1ON=[C]O1,NC=O,rxn_15306
[NH-]C1O[N+]#CO1,[NH]C=O,[NH-][C]1O[N+]#CO1,NC=O,rxn_15307
[NH-]C1O[N+]#CO1,N[C]=O,[NH-][C]1O[N+]#CO1,NC=O,rxn_15308
N=c1onco1,[CH]1CO1,N=C1ON=[C]O1,C1CO1,rxn_15309
[NH-]C1O[N+]#CO1,[CH]1CO1,[NH-][C]1O[N+]#CO1,C1CO1,rxn_15310
N=c1onco1,[C]#CC#C,N=C1ON=[C]O1,C#CC#C,rxn_15311
[NH-]C1O[N+]#CO1,[C]#CC#C,[NH-][C]1O[N+]#CO1,C#CC#C,rxn_15312
N=c1onco1,[C]#CC#N,N=C1ON=[C]O1,C#CC#N,rxn_15313
[NH-]C1O[N+]#CO1,[C]#CC#N,[NH-][C]1O[N+]#CO1,C#CC#N,rxn_15314
N=c1onco1,C#C[C]=O,N=C1ON=[C]O1,C#CC=O,rxn_15315
N=c1onco1,[C]#CC=O,N=C1ON=[C]O1,C#CC=O,rxn_15316
[NH-]C1O[N+]#CO1,C#C[C]=O,[NH-][C]1O[N+]#CO1,C#CC=O,rxn_15317
[NH-]C1O[N+]#CO1,[C]#CC=O,[NH-][C]1O[N+]#CO1,C#CC=O,rxn_15318
N=c1onco1,O=[C]C#N,N=C1ON=[C]O1,O=CC#N,rxn_15319
[NH-]C1O[N+]#CO1,O=[C]C#N,[NH-][C]1O[N+]#CO1,O=CC#N,rxn_15320
N=c1onco1,O=[C]C=O,N=C1ON=[C]O1,O=CC=O,rxn_15321
[NH-]C1O[N+]#CO1,O=[C]C=O,[NH-][C]1O[N+]#CO1,O=CC=O,rxn_15322
N=c1onco1,[O]CC#N,N=C1ON=[C]O1,OCC#N,rxn_15323
N=c1onco1,O[CH]C#N,N=C1ON=[C]O1,OCC#N,rxn_15324
[NH-]C1O[N+]#CO1,[O]CC#N,[NH-][C]1O[N+]#CO1,OCC#N,rxn_15325
[NH-]C1O[N+]#CO1,O[CH]C#N,[NH-][C]1O[N+]#CO1,OCC#N,rxn_15326
N=c1onco1,N#C[CH]C#N,N=C1ON=[C]O1,N#CCC#N,rxn_15327
[NH-]C1O[N+]#CO1,N#C[CH]C#N,[NH-][C]1O[N+]#CO1,N#CCC#N,rxn_15328
N=c1onco1,O1C=[C]N=N1,N=C1ON=[C]O1,c1cnno1,rxn_15329
N=c1onco1,O1[C]=CN=N1,N=C1ON=[C]O1,c1cnno1,rxn_15330
[NH-]C1O[N+]#CO1,O1C=[C]N=N1,[NH-][C]1O[N+]#CO1,c1cnno1,rxn_15331
[NH-]C1O[N+]#CO1,O1[C]=CN=N1,[NH-][C]1O[N+]#CO1,c1cnno1,rxn_15332
N=c1onco1,[C]1=NOC=N1,N=C1ON=[C]O1,c1ncno1,rxn_15333
N=c1onco1,C1=NO[C]=N1,N=C1ON=[C]O1,c1ncno1,rxn_15334
[NH-]C1O[N+]#CO1,[C]1=NOC=N1,[NH-][C]1O[N+]#CO1,c1ncno1,rxn_15335
[NH-]C1O[N+]#CO1,C1=NO[C]=N1,[NH-][C]1O[N+]#CO1,c1ncno1,rxn_15336
N=c1onco1,O1C=NN=[C]1,N=C1ON=[C]O1,o1cnnc1,rxn_15337
[NH-]C1O[N+]#CO1,O1C=NN=[C]1,[NH-][C]1O[N+]#CO1,o1cnnc1,rxn_15338
N=c1onco1,O1[C]=NN=N1,N=C1ON=[C]O1,c1nnno1,rxn_15339
[NH-]C1O[N+]#CO1,O1[C]=NN=N1,[NH-][C]1O[N+]#CO1,c1nnno1,rxn_15340
N=c1onco1,N1=C[C]=NO1,N=C1ON=[C]O1,c1cnon1,rxn_15341
[NH-]C1O[N+]#CO1,N1=C[C]=NO1,[NH-][C]1O[N+]#CO1,c1cnon1,rxn_15342
N=c1onco1,O1N=N[C]=N1,N=C1ON=[C]O1,n1ncno1,rxn_15343
[NH-]C1O[N+]#CO1,O1N=N[C]=N1,[NH-][C]1O[N+]#CO1,n1ncno1,rxn_15344
N=c1onco1,[C]#CC(=O)C#N,N=C1ON=[C]O1,C#CC(=O)C#N,rxn_15345
[NH-]C1O[N+]#CO1,[C]#CC(=O)C#N,[NH-][C]1O[N+]#CO1,C#CC(=O)C#N,rxn_15346
N=c1onco1,O=C(C#N)[C]=O,N=C1ON=[C]O1,O=C(C#N)C=O,rxn_15347
[NH-]C1O[N+]#CO1,O=C(C#N)[C]=O,[NH-][C]1O[N+]#CO1,O=C(C#N)C=O,rxn_15348
N=c1onco1,[C]#CC#CC#N,N=C1ON=[C]O1,C#CC#CC#N,rxn_15349
[NH-]C1O[N+]#CO1,[C]#CC#CC#N,[NH-][C]1O[N+]#CO1,C#CC#CC#N,rxn_15350
N=c1onco1,O=[C]C#CC#N,N=C1ON=[C]O1,O=CC#CC#N,rxn_15351
[NH-]C1O[N+]#CO1,O=[C]C#CC#N,[NH-][C]1O[N+]#CO1,O=CC#CC#N,rxn_15352
N=c1onco1,[N]=c1onno1,N=C1ON=[C]O1,N=c1onno1,rxn_15353
[NH-]C1O[N+]#CO1,[N]=c1onno1,[NH-][C]1O[N+]#CO1,N=c1onno1,rxn_15354
N=c1onco1,O=C1[N]N=NO1,N=C1ON=[C]O1,O=c1onn[nH]1,rxn_15355
[NH-]C1O[N+]#CO1,O=C1[N]N=NO1,[NH-][C]1O[N+]#CO1,O=c1onn[nH]1,rxn_15356
N=c1onco1,O=C1ON=[C]O1,N=C1ON=[C]O1,O=c1onco1,rxn_15357
[NH-]C1O[N+]#CO1,O=C1ON=[C]O1,[NH-][C]1O[N+]#CO1,O=c1onco1,rxn_15358
N=c1onco1,[O]c1nonn1,N=C1ON=[C]O1,Oc1nonn1,rxn_15359
[NH-]C1O[N+]#CO1,[O]c1nonn1,[NH-][C]1O[N+]#CO1,Oc1nonn1,rxn_15360
N=c1onco1,[C]#CC(F)(F)F,N=C1ON=[C]O1,C#CC(F)(F)F,rxn_15361
[NH-]C1O[N+]#CO1,[C]#CC(F)(F)F,[NH-][C]1O[N+]#CO1,C#CC(F)(F)F,rxn_15362
N=c1onco1,O=[C]C(F)(F)F,N=C1ON=[C]O1,O=CC(F)(F)F,rxn_15363
[NH-]C1O[N+]#CO1,O=[C]C(F)(F)F,[NH-][C]1O[N+]#CO1,O=CC(F)(F)F,rxn_15364
N=c1onco1,O=[C]C(Cl)(Cl)Cl,N=C1ON=[C]O1,O=CC(Cl)(Cl)Cl,rxn_15365
[NH-]C1O[N+]#CO1,O=[C]C(Cl)(Cl)Cl,[NH-][C]1O[N+]#CO1,O=CC(Cl)(Cl)Cl,rxn_15366
N=c1onco1,O=[C]C(Br)(Br)Br,N=C1ON=[C]O1,O=CC(Br)(Br)Br,rxn_15367
[NH-]C1O[N+]#CO1,O=[C]C(Br)(Br)Br,[NH-][C]1O[N+]#CO1,O=CC(Br)(Br)Br,rxn_15368
c1ncnnn1,[CH3],[C]1=NN=NC=N1,C,rxn_15369
N1=NN=C=NC1,[CH3],N1=NN=C=N[CH]1,C,rxn_15370
N1=CN=C=NN1,[CH3],N1=CN=C=N[N]1,C,rxn_15371
[N-]1N=C=NC=[NH+]1,[CH3],[N-]1N=C=NC=[N+]1,C,rxn_15372
[N-]1N=CN=C=[NH+]1,[CH3],[N-]1N=CN=C=[N+]1,C,rxn_15373
[N-]1N=CNC#[N+]1,[CH3],[N-]1N=C[N]C#[N+]1,C,rxn_15374
c1ncnnn1,[NH2],[C]1=NN=NC=N1,N,rxn_15375
N1=NN=C=NC1,[NH2],N1=NN=C=N[CH]1,N,rxn_15376
N1=CN=C=NN1,[NH2],N1=CN=C=N[N]1,N,rxn_15377
[N-]1N=C=NC=[NH+]1,[NH2],[N-]1N=C=NC=[N+]1,N,rxn_15378
[N-]1N=CN=C=[NH+]1,[NH2],[N-]1N=CN=C=[N+]1,N,rxn_15379
[N-]1N=CNC#[N+]1,[NH2],[N-]1N=C[N]C#[N+]1,N,rxn_15380
c1ncnnn1,[OH],[C]1=NN=NC=N1,O,rxn_15381
N1=NN=C=NC1,[OH],N1=NN=C=N[CH]1,O,rxn_15382
N1=CN=C=NN1,[OH],N1=CN=C=N[N]1,O,rxn_15383
[N-]1N=C=NC=[NH+]1,[OH],[N-]1N=C=NC=[N+]1,O,rxn_15384
[N-]1N=CN=C=[NH+]1,[OH],[N-]1N=CN=C=[N+]1,O,rxn_15385
[N-]1N=CNC#[N+]1,[OH],[N-]1N=C[N]C#[N+]1,O,rxn_15386
c1ncnnn1,[C]#C,[C]1=NN=NC=N1,C#C,rxn_15387
N1=NN=C=NC1,[C]#C,N1=NN=C=N[CH]1,C#C,rxn_15388
N1=CN=C=NN1,[C]#C,N1=CN=C=N[N]1,C#C,rxn_15389
[N-]1N=C=NC=[NH+]1,[C]#C,[N-]1N=C=NC=[N+]1,C#C,rxn_15390
[N-]1N=CN=C=[NH+]1,[C]#C,[N-]1N=CN=C=[N+]1,C#C,rxn_15391
[N-]1N=CNC#[N+]1,[C]#C,[N-]1N=C[N]C#[N+]1,C#C,rxn_15392
c1ncnnn1,[C]#N,[C]1=NN=NC=N1,C#N,rxn_15393
N1=NN=C=NC1,[C]#N,N1=NN=C=N[CH]1,C#N,rxn_15394
N1=CN=C=NN1,[C]#N,N1=CN=C=N[N]1,C#N,rxn_15395
[N-]1N=C=NC=[NH+]1,[C]#N,[N-]1N=C=NC=[N+]1,C#N,rxn_15396
[N-]1N=CN=C=[NH+]1,[C]#N,[N-]1N=CN=C=[N+]1,C#N,rxn_15397
[N-]1N=CNC#[N+]1,[C]#N,[N-]1N=C[N]C#[N+]1,C#N,rxn_15398
c1ncnnn1,[CH]=O,[C]1=NN=NC=N1,C=O,rxn_15399
N1=NN=C=NC1,[CH]=O,N1=NN=C=N[CH]1,C=O,rxn_15400
N1=CN=C=NN1,[CH]=O,N1=CN=C=N[N]1,C=O,rxn_15401
[N-]1N=C=NC=[NH+]1,[CH]=O,[N-]1N=C=NC=[N+]1,C=O,rxn_15402
[N-]1N=CN=C=[NH+]1,[CH]=O,[N-]1N=CN=C=[N+]1,C=O,rxn_15403
[N-]1N=CNC#[N+]1,[CH]=O,[N-]1N=C[N]C#[N+]1,C=O,rxn_15404
c1ncnnn1,C[O],[C]1=NN=NC=N1,CO,rxn_15405
c1ncnnn1,[CH2]O,[C]1=NN=NC=N1,CO,rxn_15406
N1=NN=C=NC1,C[O],N1=NN=C=N[CH]1,CO,rxn_15407
N1=NN=C=NC1,[CH2]O,N1=NN=C=N[CH]1,CO,rxn_15408
N1=CN=C=NN1,C[O],N1=CN=C=N[N]1,CO,rxn_15409
N1=CN=C=NN1,[CH2]O,N1=CN=C=N[N]1,CO,rxn_15410
[N-]1N=C=NC=[NH+]1,C[O],[N-]1N=C=NC=[N+]1,CO,rxn_15411
[N-]1N=C=NC=[NH+]1,[CH2]O,[N-]1N=C=NC=[N+]1,CO,rxn_15412
[N-]1N=CN=C=[NH+]1,C[O],[N-]1N=CN=C=[N+]1,CO,rxn_15413
[N-]1N=CN=C=[NH+]1,[CH2]O,[N-]1N=CN=C=[N+]1,CO,rxn_15414
[N-]1N=CNC#[N+]1,C[O],[N-]1N=C[N]C#[N+]1,CO,rxn_15415
[N-]1N=CNC#[N+]1,[CH2]O,[N-]1N=C[N]C#[N+]1,CO,rxn_15416
c1ncnnn1,C#C[CH2],[C]1=NN=NC=N1,C#CC,rxn_15417
c1ncnnn1,[C]#CC,[C]1=NN=NC=N1,C#CC,rxn_15418
N1=NN=C=NC1,C#C[CH2],N1=NN=C=N[CH]1,C#CC,rxn_15419
N1=NN=C=NC1,[C]#CC,N1=NN=C=N[CH]1,C#CC,rxn_15420
N1=CN=C=NN1,C#C[CH2],N1=CN=C=N[N]1,C#CC,rxn_15421
N1=CN=C=NN1,[C]#CC,N1=CN=C=N[N]1,C#CC,rxn_15422
[N-]1N=C=NC=[NH+]1,C#C[CH2],[N-]1N=C=NC=[N+]1,C#CC,rxn_15423
[N-]1N=C=NC=[NH+]1,[C]#CC,[N-]1N=C=NC=[N+]1,C#CC,rxn_15424
[N-]1N=CN=C=[NH+]1,C#C[CH2],[N-]1N=CN=C=[N+]1,C#CC,rxn_15425
[N-]1N=CN=C=[NH+]1,[C]#CC,[N-]1N=CN=C=[N+]1,C#CC,rxn_15426
[N-]1N=CNC#[N+]1,C#C[CH2],[N-]1N=C[N]C#[N+]1,C#CC,rxn_15427
[N-]1N=CNC#[N+]1,[C]#CC,[N-]1N=C[N]C#[N+]1,C#CC,rxn_15428
c1ncnnn1,[CH2]C#N,[C]1=NN=NC=N1,CC#N,rxn_15429
N1=NN=C=NC1,[CH2]C#N,N1=NN=C=N[CH]1,CC#N,rxn_15430
N1=CN=C=NN1,[CH2]C#N,N1=CN=C=N[N]1,CC#N,rxn_15431
[N-]1N=C=NC=[NH+]1,[CH2]C#N,[N-]1N=C=NC=[N+]1,CC#N,rxn_15432
[N-]1N=CN=C=[NH+]1,[CH2]C#N,[N-]1N=CN=C=[N+]1,CC#N,rxn_15433
[N-]1N=CNC#[N+]1,[CH2]C#N,[N-]1N=C[N]C#[N+]1,CC#N,rxn_15434
c1ncnnn1,[CH2]C=O,[C]1=NN=NC=N1,CC=O,rxn_15435
c1ncnnn1,C[C]=O,[C]1=NN=NC=N1,CC=O,rxn_15436
N1=NN=C=NC1,[CH2]C=O,N1=NN=C=N[CH]1,CC=O,rxn_15437
N1=NN=C=NC1,C[C]=O,N1=NN=C=N[CH]1,CC=O,rxn_15438
N1=CN=C=NN1,[CH2]C=O,N1=CN=C=N[N]1,CC=O,rxn_15439
N1=CN=C=NN1,C[C]=O,N1=CN=C=N[N]1,CC=O,rxn_15440
[N-]1N=C=NC=[NH+]1,[CH2]C=O,[N-]1N=C=NC=[N+]1,CC=O,rxn_15441
[N-]1N=C=NC=[NH+]1,C[C]=O,[N-]1N=C=NC=[N+]1,CC=O,rxn_15442
[N-]1N=CN=C=[NH+]1,[CH2]C=O,[N-]1N=CN=C=[N+]1,CC=O,rxn_15443
[N-]1N=CN=C=[NH+]1,C[C]=O,[N-]1N=CN=C=[N+]1,CC=O,rxn_15444
[N-]1N=CNC#[N+]1,[CH2]C=O,[N-]1N=C[N]C#[N+]1,CC=O,rxn_15445
[N-]1N=CNC#[N+]1,C[C]=O,[N-]1N=C[N]C#[N+]1,CC=O,rxn_15446
c1ncnnn1,[NH]C=O,[C]1=NN=NC=N1,NC=O,rxn_15447
c1ncnnn1,N[C]=O,[C]1=NN=NC=N1,NC=O,rxn_15448
N1=NN=C=NC1,[NH]C=O,N1=NN=C=N[CH]1,NC=O,rxn_15449
